Draft Class,Name,School,Position,Height,Weight,Hand Size,Arm Length,Wonderlic,40 Yard Dash,Bench Press,Vertical,Broad Jump,Shuttle,3 Cone,60Yd Shuttle
2013,Josh Kline,Kent State (OH),OG,74.63,307,9.38,31.5,,5.06,25,27,102,4.59,7.63,
2013,Edmund Kugbila,Valdosta State (GA),OG,76.13,317,10.25,34.78,,5.31,23,22.5,105,4.65,7.72,
2013,Lamar Mady,Youngstown State (OH),OG,74,317,9.38,33.48,,5.48,35,23,95,4.82,8.07,
2013,Justin Pugh,Syracuse,OG,76.5,307,10.25,32.08,,5.14,22,28.5,103,4.63,7.45,
2013,Hugh Thornton,Illinois,OG,75.25,320,10,34.18,,5.11,27,,,4.63,7.45,
2013,J.C. Tretter,Cornell (NY),OG,75.63,307,10.13,33.38,,5.09,29,29.5,109,4.69,7.48,
2013,Larry Warford,Kentucky,OG,75,332,9.5,33.38,,5.58,28,22.5,96,5.1,7.78,
2013,Chance Warmack,Alabama,OG,74,317,9.63,34.68,9,5.49,,,110,5.01,7.93,
2013,Earl Watford,James Madison (VA),OG,75.38,300,10,34.08,,5.06,24,30,107,5,7.77,
2013,Brian Winters,Kent State (OH),OG,75.63,320,9.75,32.75,,5.22,9,31.5,107,4.77,7.55,
2014,Russell Bodine,North Carolina,OG,75.13,310,10,32.5,,5.18,42,29,109,4.66,8.26,
2014,Conor Boffeli,Iowa,OG,76.13,298,9.38,32,,5.3,21,25,101,4.61,7.44,
2014,Dakota Dozier,Furman (SC),OG,75.63,313,9.88,33.88,,5.42,23,24,100,4.89,8.14,
2014,Kadeem Edwards,Tennessee State,OG,76.25,313,9.5,35.5,,5.25,26,27,99,4.82,7.95,
2014,Zach Fulton,Tennessee,OG,76.63,316,10.25,33.25,,5.16,25,24.5,98,5.16,7.87,
2014,Ryan Groy,Wisconsin,OG,76.63,316,10.38,33.25,,5.19,26,26.5,108,4.47,7.49,
2014,Jon Halapio,Florida,OG,75.5,323,10.25,33.63,,5.34,,21.5,99,4.83,8.26,
2014,Gabe Jackson,Mississippi State,OG,75.25,336,10,33.75,,5.34,30,29,108,4.78,8.25,
2014,Charles Leno,Boise State,OG,75.88,303,10.13,34.38,,5.21,21,29,108,4.4,7.57,
2014,Brandon Linder,Miami (FL),OG,77.63,311,10.25,34.5,,5.35,30,26.5,99,4.71,7.77,
2014,Spencer Long,Nebraska,OG,76.63,320,10.75,33.125,,,,,,,,
2014,Cyril Richardson,Baylor,OG,76.75,329,9.5,34.63,,5.36,25,25.5,90,4.83,7.7,
2014,Anthony Steen,Alabama,OG,75.38,314,9.13,30.5,,5.33,,25,106,4.71,7.95,
2014,Xavier Su'a-Filo,UCLA,OG,76.13,307,9.38,33.38,,5.04,25,25,101,4.44,7.6,
2014,Brandon Thomas,Clemson,OG,75.25,317,10.5,34.75,,5.09,35,29,98,4.83,8.13,
2014,Trai Turner,Louisiana State,OG,74.63,310,9.5,34,,4.93,25,27.5,102,4.77,8.16,
2014,John Urschel,Penn State,OG,75,313,10.38,33,,5.31,30,29,101,4.47,7.55,
2014,Chris Watt,Notre Dame,OG,74.63,310,9.5,32.75,,5.5,29,28.5,104,4.76,7.67,
2014,David Yankey,Stanford,OG,77.63,315,9.5,34,,5.48,22,28.5,102,4.86,7.81,
2015,Ben Beckwith,Mississippi State,OG,75.25,317,10,32.375,,5.24,16,27.5,89,4.78,7.66,
2015,Mitchell Bell,Louisiana Tech,OG,74.63,348,9.25,32.375,,5.48,21,27,92,5.02,8.02,
2015,Al Bond,Memphis,OG,75.75,303,10.25,33.38,,5.57,22,23.5,90,4.65,7.9,
2015,Brett Boyko,Nevada Las Vegas,OG,78.63,301,9,32,,5.6,17,25,103,4.75,7.91,
2015,Leon Brown,Alabama,OG,77.75,346,9.75,34.25,,5.67,,20,119,5.34,8.72,
2015,Malcolm Bunche,UCLA,OG,77.88,320,9.38,33.875,,5.24,32,27.5,103,4.89,8,
2015,A.J. Cann,South Carolina,OG,74.75,313,10.25,32.63,,5.18,26,32.5,109,,,
2015,Kalon Davis,Clemson,OG,77,340,,,,5.46,,,,,,
2015,Miles Dieffenbach,Penn State,OG,76.13,305,8.88,30.875,,5.29,24,27,,4.69,7.74,
2015,Jamil Douglas,Arizona State,OG,76,304,10.75,33.38,,5.25,28,29,99,4.75,7.99,
2015,Zac Epping,Minnesota,OG,73.75,318,9.63,31.125,,5.48,22,27.5,103,4.69,7.7,
2015,Antoine Everett,McNeese State (LA),OG,75,328,9,32.75,,5.32,21,20.5,91,5.18,8.5,
2015,Tayo Fabuluje,Texas Christian,OG,78.38,353,9.88,34,,5.55,16,29.5,98,4.77,,
2015,Jon Feliciano,Miami (FL),OG,75.88,323,9.75,32.38,,5.33,23,26.5,97,4.74,,
2015,Mark Glowinski,West Virginia,OG,76.38,307,9.75,33.13,,5.2,31,29.5,113,4.58,7.56,
2015,Denzell Goode,Mars Hill (NC),OG,77.38,339,10.25,35.125,,5.34,23,31,103,4.85,8.02,
2015,Chad Hamilton,Coastal Carolina (SC),OG,74,292,9.38,34,,5.27,19,30,112,4.63,7.58,
2015,Rowdy Harper,Houston,OG,78,295,,,,5.29,,,,,,
2015,Jarvis Harrison,Texas A&M,OG,76.13,330,9.75,33.5,,5.19,26,29.5,102,4.62,7.51,
2015,Bobby Hart,Florida State,OG,76.75,329,10.13,33,,5.46,22,27,95,5.15,8.08,
2015,Tre Jackson,Florida State,OG,75.75,330,10.88,32.63,,5.52,20,25,96,5.27,,
2015,Kaleb Johnson,Rutgers,OG,76,303,10.5,33.5,,5.08,34,23,106,4.93,8,
2015,Terrence Jones,Troy (AL),OG,74.88,319,9.13,31.75,,5.5,22,30,98,5.19,8.82,
2015,Arie Kouandjio,Alabama,OG,76.75,310,10.88,34.13,,5.43,,25.5,100,5.38,8.4,
2015,Cyril Lemon,North Texas,OG,74.75,317,10,34,,5.34,14,24,100,4.84,8.22,
2015,Dallas Lewallen,Wisconsin,OG,77.88,322,10.13,33.375,,5.32,24,22,100,4.91,8.25,
2015,Cole Manhart,Nebraska-Kearney,OG,76.38,305,10.63,33.25,,5.38,28,28,103,4.65,7.92,
2015,Ali Marpet,Hobart & William Smith (NY),OG,75.88,307,10,33.38,33,4.98,30,30.5,108,4.47,7.33,
2015,Josue Matias,Florida State,OG,77.5,309,10,33.13,,5.52,21,17.5,84,5.12,8.19,
2015,John Miller,Louisville,OG,74.5,303,10.25,33.25,14,5.33,29,27,104,4.75,8.2,
2015,Tyler Moore,Florida,OG,77.63,325,9.25,33.25,,5.18,22,26,98,4.84,7.81,
2015,Mitch Morse,Missouri,OG,77.38,305,9.25,32.25,29,5.14,36,31,112,4.5,7.6,
2015,Robert Myers,Tennessee State,OG,76.75,326,9.5,33.75,,5.44,,27.5,94,4.91,8.1,
2015,Andy Phillips,Central Michigan,OG,74,306,9.63,30.875,,5.28,26,30,110,4.75,7.63,
2015,Jeremiah Poutasi,Utah,OG,77.13,335,9.5,33.88,,5.32,26,26.5,95,4.89,8.09,
2015,Daniel Quave,Louisiana-Lafayette,OG,74.63,324,9.5,33.5,,5.43,22,27,104,4.71,7.76,
2015,Matt Rotheram,Pittsburgh,OG,77,339,9.63,33,,5.53,22,28,104,4.53,7.63,
2015,Junior Salt,Utah,OG,74.25,331,10,33.125,,5.24,32,21.5,90,4.97,8.15,
2015,Adam Shead,Oklahoma,OG,75.63,338,10.38,33.75,,5.74,26,,,5,,
2015,Quinton Spain,West Virginia,OG,76.13,332,9.75,35,,5.36,28,29,103,4.75,7.88,
2015,Hamani Stevens,Oregon,OG,73.88,307,9.63,31.75,,5.42,33,20.5,92,4.7,8.25,
2015,Laken Tomlinson,Duke,OG,75.38,323,10.13,33.63,23,5.33,25,31.5,103,4.87,8.17,
2015,Bill Vavau,Utah State,OG,75.25,314,10.5,33.625,,5.18,25,29,101,,,
2015,Cody Wichmann,Frenso State (CA),OG,77.25,315,10.38,33,,5.32,20,27,106,4.75,7.41,
2015,Torrian Wilson,Central Florida,OG,74.88,316,10.25,32.75,,5.28,29,24,102,4.7,7.87,
2016,Vadal Alexander,Louisiana State,OG,77.25,326,10.5,35.25,,5.57,25,24,95,4.9,8.04,
2016,Joseph Cheek,Texas A&M,OG,78,295,9.25,32.75,,5.46,20,23.5,95,4.96,,
2016,Donavon Clark,Michigan State,OG,75.88,312,10.13,32.75,,5.19,26,27,102,4.72,7.6,
2016,Joe Dahl,Washington State,OG,76.13,304,9.13,33.13,,5.18,28,31,109,4.77,7.64,
2016,Spencer Drango,Baylor,OG,77.63,315,9.5,33.75,,5.27,30,27,100,4.66,7.88,
2016,Parker Ehinger,Cincinnati,OG,78.25,310,9.88,33,,5.26,,27.5,97,,,
2016,Anthony Fabiano,Harvard,OG,75.75,303,9.38,32.25,,5.04,25,32.5,108,4.42,7.41,
2016,Kyle Friend,Temple,OG,72.63,295,10.63,31.875,,5.09,41,28.5,102,4.69,7.48,
2016,Joshua Garnett,Stanford,OG,76.38,312,10.13,33.88,,5.32,30,29,99,4.64,7.62,
2016,Graham Glasgow,Michigan,OG,77.88,307,10.75,33.63,,5.13,23,25,106,4.63,7.63,
2016,Darrell Greene,San Diego State,OG,74.75,321,9.63,31.63,,5.2,28,21.5,98,4.98,8.07,
2016,Ted Karras,Illinois,OG,75.75,307,9.5,32.5,,5.34,32,26.5,106,4.7,8.15,
2016,Nila Kasitati,Oklahoma,OG,75.25,317,10.5,32,,5.32,12,27.5,107,4.83,8.3,
2016,Denver Kirkland,Arkansas,OG,76.5,335,9.63,34.63,,5.55,19,22.5,94,5.06,8.72,
2016,Connor McGovern,Missouri,OG,76.25,306,10.38,32.88,,5.11,33,33,109,4.65,7.5,
2016,Rees Odhiambo,Boise State,OG,75.88,314,9.63,33.25,,,23,27,93,4.69,8.09,
2016,Alex Redmond,UCLA,OG,76.75,294,10.5,33.25,,5.3,30,28,111,4.9,7.75,
2016,Isaac Seumalo,Oregon State,OG,75.88,303,9.88,33,,5.19,19,26,105,4.52,7.4,
2016,Joe Thuney,North Carolina State,OG,76.63,304,9.63,32.25,,4.95,28,28.5,110,4.54,7.47,
2016,Sebastian Tretola,Arkansas,OG,76.13,314,10.38,31.5,,5.45,22,23.5,90,5.02,7.94,
2016,Landon Turner,North Carolina,OG,75.88,330,10.38,32.88,,5.58,30,19,88,4.95,8.2,
2016,Christian Westerman,Arizona State,OG,75.13,298,11.88,33.5,,5.12,34,25,98,4.71,7.69,
2016,Cody Whitehair,Kansas State,OG,75.75,301,10.13,32.38,,5.02,16,25.5,110,4.58,7.32,
2017,Kofi Amichia,South Florida,OG,75.63,302,10.13,33.75,,4.99,32,33.5,114,,,
2017,Gavin Andrews,Oregon State,OG,77.13,340,9.75,33.5,,,25,25,96,5.09,8.3,
2017,Isaac Asiata,Utah,OG,75.13,323,10.38,33.75,,5.34,35,25.5,102,4.93,7.83,
2017,Travis Averill,Boise State,OG,75,304,9.63,31.625,,5.39,23,27.5,100,4.67,7.73,
2017,Josh Boutte,Louisiana State,OG,76.13,351,10.5,32.5,,5.27,28,27,103,4.98,8.11,
2017,Ben Braden,Michigan,OG,78.25,329,9.88,34,,5.04,25,28,102,4.9,7.85,
2017,Ethan Cooper,Indiana (PA),OG,74,322,10.38,32.63,11,5.36,26,24.5,99,4.88,8.02,
2017,Dion Dawkins,Temple,OG,75.88,314,9.88,35,12,5.11,26,26,106,4.78,7.3,
2017,Jessamen Dunker,Tennessee State,OG,76.13,318,10,33.5,,4.98,23,28.5,108,4.13,7.88,11.2
2017,Jake Eldrenkamp,Washington,OG,76.5,302,10,33,,5.39,,26,106,4.71,7.71,
2017,Dan Feeney,Indiana,OG,76,305,10.25,33.38,29,5.24,26,28,101,4.68,7.52,
2017,Evan Goodman,Arizona State,OG,75.25,306,10.63,33.25,,5.27,22,24.5,100,4.81,7.97,
2017,Sean Harlow,Oregon State,OG,76.13,303,9.5,32,,5.15,26,30.5,105,4.81,8.16,
2017,Cameron Hunt,Oregon,OG,75.75,307,9.38,31.875,,5.47,24,23.5,94,4.7,7.96,
2017,Danny Isidora,Miami (FL),OG,75.25,306,9.88,33,,5.03,26,29,94,4.9,8.13,
2017,Dorian Johnson,Pittsburgh,OG,76.63,300,10.88,35.25,24,5.27,21,30,114,5.09,8.39,
2017,Kyle Kalis,Michigan,OG,76.25,308,10.25,32.88,,5.52,30,24.5,99,4.62,7.84,
2017,Jason King,Purdue,OG,75.5,303,10,33.125,,5.3,35,31,107,4.72,7.75,
2017,Alex Kozan,Auburn,OG,75.5,309,10.75,33.125,,5.53,18,31,99,4.83,7.84,
2017,Forrest Lamp,Western Kentucky,OG,75.75,309,10.63,32.25,25,5,34,27.5,111,4.62,7.55,
2017,Cameron Lee,Illinois State,OG,76.63,312,10.88,33.88,,5.44,18,25.5,100,4.75,8.02,
2017,Jeremy Liggins,Mississippi,OG,75.13,315,10.13,34.5,,4.92,23,31,112,4.76,7.94,
2017,Erik Magnuson,Michigan,OG,76.75,305,9.13,32.125,,5.41,21,25,97,4.94,8.07,
2017,Damien Mama,Southern California,OG,75.25,334,11,35,,5.84,,24.5,96,5.38,8.51,
2017,Jonathan McLaughlin,Virginia Tech,OG,76.13,302,9.38,34.25,,5.54,,24,93,4.95,8.03,
2017,Jordan Morgan,Kutztown,OG,74.75,309,10,34.63,,5.36,21,27,102,4.73,8.13,11.71
2017,Taylor Moton,Western Michigan,OG,77.38,319,10.63,34.13,,5.18,23,30.5,109,4.58,7.73,
2017,Chris Muller,Rutgers,OG,77.88,315,10,33.25,,5.35,34,29,110,4.86,7.72,
2017,Caleb Peterson,North Carolina,OG,75.88,300,10,30.75,,,29,22,97,4.84,8.08,
2017,Greg Pyke,Georgia,OG,76.63,330,9.38,33.25,,5.28,24,20,102,4.84,7.91,
2017,Jordan Roos,Purdue,OG,75.63,302,9.25,32.375,,5.22,41,28.5,106,4.78,7.47,
2017,Nico Siragusa,San Diego State,OG,76.38,319,10.63,33.5,31,5.35,28,32,110,4.56,7.71,
2017,Eric Smith,Virginia,OG,76.38,312,9.38,34.75,,5.39,26,23.5,100,,,
2017,Freddie Tagaloa,Arizona,OG,77.88,307,10.63,34.625,,5.3,36,26.5,90,4.97,7.76,
2017,Nate Theaker,Wayne State (MI),OG,76.63,315,9.63,32.63,,5.41,23,27,105,4.89,7.97,
2017,Dylan Wiesman,Tennessee,OG,75.63,309,9.13,32,,5.06,27,28.5,105,4.89,8.11,
2017,Mario Yakoo,Boise State,OG,75.75,312,9.63,32.375,,5.42,18,25,100,4.77,7.91,
2017,Fred Zerblis,Colorado State,OG,73.75,302,8.88,31.375,,5.56,14,22.5,77,5.06,8.12,
2018,Tony Adams,North Carolina State,OG,73.38,302,9.13,33.5,,5.47,21,25.5,100,4.89,8.13,
2018,Dejon Allen,Hawaii,OG,74,295,9.25,32.625,,4.97,29,30.5,109,4.82,7.63,
2018,Kyle Bosch,West Virginia,OG,76.25,296,9,31.375,,5.63,23,25,92,4.85,7.88,
2018,Austin Corbett,Nevada,OG,76.38,306,10.5,33.13,,5.15,19,28,106,4.5,7.87,
2018,Tyrone Crowder,Clemson,OG,73.63,342,10,32,,5.75,32,22.5,93,,,
2018,Jamil Demby,Maine,OG,76.5,319,10.75,33.75,,5.58,17,23.5,98,4.95,7.86,
2018,Shamire Devine,Georgia Tech,OG,78.38,380,10,35.375,,5.82,10,21,86,5,8.28,
2018,Nick Gates,Nebraska,OG,77.38,307,10.25,32,,5.46,20,24,94,4.68,7.61,
2018,Matt Gono,Wesley,OG,76,316,9.88,34.375,,5.21,26,27,118,4.6,7.76,
2018,Colby Gossett,Appalachian State (NC),OG,76.88,311,10.88,33.88,,5.2,32,25,103,4.83,7.6,
2018,Jeremi Hall,South Florida,OG,76.88,307,9.25,30,,5.53,18,26,92,4.96,8.28,
2018,Taylor Hearn,Clemson,OG,76.5,320,8.75,32.5,,5.45,18,24,96,4.8,7.84,
2018,Will Hernandez,Texas-El Paso,OG,74.38,327,9.88,32,,5.15,37,24,104,4.7,7.59,
2018,Darius James,Auburn,OG,76.38,327,8.75,33.125,,5.32,30,24,98,4.95,8.2,
2018,Sam Jones,Arizona State,OG,76.63,305,9.5,31,,5.32,28,27,101,4.86,7.92,
2018,Cole Madison,Washington State,OG,77.25,308,10.38,32.25,,5.33,26,28.5,97,4.88,7.86,
2018,Brendan Mahon,Penn State,OG,76.25,319,9.75,33,,5.3,,24.5,101,4.84,7.99,
2018,K.J. Malone,Louisiana State,OG,75.63,303,9.25,33.5,,5.34,15,29.5,103,4.72,7.71,
2018,Dorian Miller,Rutgers,OG,73.88,295,9.63,32.875,,5.28,23,26.5,100,4.69,8,
2018,Patrick Morris,Texas Christian,OG,74.38,300,9,31.25,,5.09,37,35.5,117,4.41,7.34,
2018,Quenton Nelson,Notre Dame,OG,77,325,10.38,33.75,,,35,26.5,105,4.62,7.65,
2018,Joshua Outlaw,Louisiana Tech,OG,76,314,9.13,33.375,,5.38,25,28,99,4.96,7.95,
2018,Skyler Phillips,Idaho State,OG,74.75,318,9.5,33,,5.1,31,29,104,4.69,7.95,
2018,Matt Pryor,Texas Christian,OG,78.75,328,11.5,35.5,,5.6,23,24.5,96,4.9,7.87,
2018,Jashon Robertson,Tennessee,OG,74.5,292,9.25,33.25,,5.19,24,34,114,4.68,7.87,
2018,Khaliel Rodgers,North Carolina,OG,73.75,304,10,31.5,,5.35,29,25,106,4.97,8.13,
2018,Dyshon Sims,Georgia,OG,75.5,318,9.63,33.625,,5.44,20,26.5,100,5.02,8.13,
2018,Braden Smith,Auburn,OG,78.25,315,9.38,32.25,,5.22,35,33.5,113,4.77,7.81,
2018,Viane Talamaivao,Southern California,OG,73.75,300,10.5,32,,5.44,,21,93,5,8.01,
2018,Rod Taylor,Mississippi,OG,74.88,320,9.75,34.25,,5.24,21,30.5,99,4.83,8,
2018,Wyatt Teller,Virginia Tech,OG,76.5,314,10.25,34,,5.24,30,29,114,4.84,7.45,
2018,Alex Thompson,Monmouth (NJ),OG,74.75,301,10,31.25,,5.21,26,27,100,4.58,7.73,
2018,Najee Toran,UCLA,OG,73.75,307,10.13,32.125,,5.4,17,23.5,104,4.75,8.18,
2018,Salesi Uhatafe,Utah,OG,77,310,10.25,33,,5.4,20,28,109,4.9,7.7,
2018,Sean Welsh,Iowa,OG,74.75,306,10.25,32,,5.43,20,25,103,4.81,7.9,
2018,Isaiah Wynn,Georgia,OG,74.75,313,8.5,33.38,,,,,,,,
2019,Larry Allen,Harvard,OG,75,307,9.25,31.5,,5.29,29,25.5,97,5.46,8.5,
2019,Calvin Anderson,Texas,OG,76.5,292,9.38,33.125,,5.31,30,31,112,4.45,7.2,
2019,George Asafo-Adjei,Kentucky,OG,76.5,306,10.13,33.25,,5.03,31,30,109,4.88,8.07,
2019,Alex Bars,Notre Dame,OG,77.88,312,9.38,32.75,,,,,,,,
2019,David Beedle,Michigan State,OG,76.13,305,9,31.625,,5.64,26,21.5,97,4.92,7.9,
2019,Kamryn Bennett,California,OG,75.13,291,10.13,32.125,,5.34,21,23.5,93,4.97,8.14,
2019,Beau Benzschawel,Wisconsin,OG,78.25,309,9.63,33.38,,5.24,20,26.5,98,4.74,7.48,
2019,Chris Brown,Southern California,OG,76.75,300,9.38,31.5,,5.49,21,29,108,4.9,7.59,
2019,Garrett Brumfield,Louisiana State,OG,74.63,289,9.75,33,,5.19,24,33,112,4.51,7.59,
2019,Juwan Bushell-Beatty,Michigan,OG,77.5,315,9.75,33.75,,,16,25.5,95,4.91,8,
2019,Deion Calhoun,Mississippi State,OG,74.5,310,10,33.13,,5.07,26,28.5,105,4.62,7.46,
2019,Kyle Chung,Virginia Tech,OG,74.75,302,8.75,32.5,,5.48,31,29.5,106,4.82,7.77,
2019,Nate Davis,North Carolina Charlotte,OG,75.25,316,9.5,33.13,,5.23,23,26,107,4.83,7.94,
2019,Michael Deiter,Wisconsin,OG,77.13,309,10.75,33.13,,5.23,21,28,105,4.81,7.88,
2019,Mason Denley,Houston,OG,75.75,296,10.5,34,,5.22,28,29.5,111,4.81,7.71,
2019,Bobby Evans,Oklahoma,OG,76.38,312,9.88,34.75,,5.2,22,27.5,116,4.72,8,
2019,Brandon Fanaika,Stanford,OG,74.5,317,10.38,33.375,,5.48,23,26.5,99,4.79,7.62,
2019,Tanner Farmer,Nebraska,OG,75.38,315,9.38,31.5,,5.26,39,32.5,118,4.71,7.91,
2019,Drew Forbes,Southeast Missouri State,OG,76.5,308,10,32.625,,4.96,28,30.5,107,4.7,7.65,
2019,Cody Ford,Oklahoma,OG,75.75,329,9.75,34,,5.21,19,28.5,104,4.87,8.27,
2019,Hjalte Froholdt,Arkansas,OG,76.63,306,9.75,31.25,,5.2,31,27.5,105,4.54,7.51,
2019,A.T. Hall,Stanford,OG,76.13,303,10.63,34.375,,5.44,18,28,112,4.66,7.78,
2019,Phil Haynes,Wake Forest,OG,75.63,322,9.5,33.5,,5.2,33,31,108,4.95,7.76,
2019,Nate Herbig,Stanford,OG,75.5,335,10.13,33.25,,5.41,29,24,90,5.04,8.15,
2019,Martez Ivey,Florida,OG,77,315,10.38,36.25,,5.82,15,26.5,103,4.99,8.16,
2019,Andre James,UCLA,OG,76.13,299,10,32,,5.32,21,29,105,4.84,8,
2019,Jahair Jones,Miami (FL),OG,76,311,9.5,34,,5.4,24,26,88,4.96,8.06,
2019,Tyler Jones,North Carolina State,OG,75,306,9.75,33.75,,,23,31.5,111,4.82,7.75,
2019,Micah Kapoi,Wisconsin,OG,74.75,308,10,31.625,,5.55,23,27.5,99,5.16,8.36,
2019,Demetrius Knox,Ohio State,OG,76,310,10.5,33,,,15,,,,,
2019,Chris Lindstrom,Boston College,OG,75.75,308,9.5,34.13,,4.91,25,30.5,117,4.54,7.61,
2019,Andrew Marshall,Georgia Tech,OG,76.25,300,9.63,31.625,,5.37,19,24.5,100,,,
2019,Wes Martin,Indiana,OG,74.63,311,9.38,32.75,,5.41,38,28.5,113,4.82,7.56,
2019,Joshua Miles,Morgan State (MD),OG,77,314,10.75,35.625,,5.32,18,36,109,4.75,8.07,
2019,Wyatt Miller,Central Florida,OG,77.5,302,9.75,34.75,,5.37,14,26.5,101,4.78,8,
2019,Brendan Moore,Maryland,OG,75.63,306,9.88,31.5,,5.38,20,28.5,106,4.83,7.69,
2019,Ben Powers,Oklahoma,OG,76,307,9.88,33.75,,,21,29,97,4.83,,
2019,Terronne Prescod,North Carolina State,OG,76.5,330,10.13,32.25,,5.68,19,25,94,5.12,8.53,
2019,Damian Prince,Maryland,OG,76.63,306,9,33.5,,5.53,19,26.5,101,5.02,8.58,
2019,Ross Reynolds,Iowa,OG,74.88,304,9.88,32.75,,5.12,27,35.5,105,4.49,7.29,
2019,Elijah Rodriguez,Texas,OG,76.25,311,8.63,32.5,,,21,27,95,,,
2019,Dru Samia,Oklahoma,OG,76.75,305,10.13,33,,5.29,28,27.5,101,4.7,7.89,
2019,Jordan Sims,Mississippi,OG,75.75,326,10.75,32.625,,5.68,17,23.5,86,5.22,8.27,
2019,Trevon Tate,Memphis,OG,74.5,293,9.63,32.38,,5.26,22,28.5,108,4.8,7.73,
2019,Arthur Williams,Florida State,OG,75.75,334,9.75,32.25,,5.43,26,27.5,98,5.07,8.11,
2019,Willie Wright,Tulsa (OK),OG,74.63,296,9.63,34.375,,5.07,24,33,114,4.71,7.57,
2020,Hakeem Adeniji,Kansas,OG,76.38,300,10,33.75,,5.17,26,34,115,5.08,8.32,
2020,Tremayne Anchrum,Clemson,OG,73.88,314,9.63,33.63,,5.21,26,24.5,104,,,
2020,Ben Bredeson,Michigan,OG,76.63,315,10.13,31.13,,,,,,,,
2020,Cameron Clarke,North Carolina Charlotte,OG,76.5,308,11,34.13,,5.29,26,25,101,,,
2020,Justin Herron,Wake Forest,OG,77,290,8.88,33.5,,5.26,27,33,105,4.88,8.41,
2020,Robert Hunt,Louisiana-Lafayette,OG,77.13,323,10.75,33.5,,,,,,,,
2020,Cordel Iwuagwu,Texas Christian,OG,75,311,10.13,33.75,,5.22,25,27,94,4.87,8.03,
2020,Jonah Jackson,Ohio State,OG,75.5,306,10.5,33.5,,5.23,28,26,98,5.02,7.83,
2020,Solomon Kindley,Georgia,OG,75.25,337,10,32.25,,,,,,,,
2020,Shane Lemieux,Oregon,OG,75.88,310,9.5,32.25,,5.11,26,25.5,107,4.9,8.13,
2020,Damien Lewis,Louisiana State,OG,74,327,10.25,33,,5.24,27,30,108,,,
2020,John Molchon,Boise State,OG,77,318,9.5,31.13,,5.13,26,34,109,4.73,7.85,
2020,Netane Muti,Frenso State (CA),OG,74.88,315,10.63,31.75,,,44,,,,,
2020,Mike Onwenu,Michigan,OG,75,350,10.5,34.38,,,26,,,,,
2020,Tyre Phillips,Mississippi State,OG,77,331,10.38,35.13,,5.37,22,25,93,5.11,8.17,
2020,Danny Pinter,Ball State (IN),OG,76.25,306,9.5,31.88,,4.91,24,29.5,110,4.62,7.76,
2020,Jon Runyan,Michigan,OG,76.25,306,9.13,33.25,,5.08,24,30.5,107,4.69,7.57,
2020,Logan Stenberg,Kentucky,OG,78,317,10.25,32.5,,5.3,,26,104,4.83,8,
2020,Simon Stepaniak,Indiana,OG,76.13,313,10.38,32,,,37,,,,,
2021,Jack Anderson,Texas Tech,OG,76.63,314,10,31.875,,5.27,27,29.5,105,4.83,7.88,
2021,Kayode Awosika,Buffalo,OG,75.13,307,9,32.625,,5.19,28,30,100,4.91,8.15,
2021,Cole Banwart,Iowa,OG,75.75,298,10.375,33.75,,5.23,20,27.5,103,4.56,7.5,
2021,Larry Borom,Missouri,OG,76.88,322,10.375,33.125,,5.15,21,31,103,,8.04,
2021,Deonte Brown,Alabama,OG,75.25,344,9.125,32.375,,5.57,,27,96,5.18,8.33,
2021,Jake Burton,Baylor,OG,77.5,303,10,32.125,,5.49,22,26,100,4.97,8.22,
2021,Ben Cleveland,Georgia,OG,78.25,343,9.75,33.75,,5.05,30,28,102,4.88,,
2021,Wyatt Davis,Ohio State,OG,75.63,315,9.125,33.875,,,25,,122,,,
2021,Jon Dietzen,Wisconsin,OG,76.63,312,9.375,33.75,,,19,27,106,4.85,7.64,
2021,Matt Farniok,Nebraska,OG,77.25,311,9.625,33.25,,5.2,28,33,105,4.47,7.19,
2021,Joshua Fedd-Jackson,Virginia Union,OG,75.13,331,9.25,33.125,,5.62,13,24.5,99,5.18,8.38,
2021,Parker Ferguson,Air Force,OG,75.75,306,9.25,32.875,,5.19,24,31,103,4.9,7.75,
2021,Robert Hainsey,Notre Dame,OG,76.5,306,9.75,32.125,,5.24,32,27.5,104,4.64,7.53,
2021,Bryce Hargrove,Pittsburgh,OG,75.88,310,9.875,32.5,,5.46,26,27,97,5.03,8.06,
2021,Jared Hocker,Texas A&M,OG,78,327,11,33.125,,5.37,,30,103,4.76,7.58,
2021,Tristen Hoge,Brigham Young,OG,76.75,306,10.75,33,,5.22,29,26,105,4.85,7.9,
2021,Sadarius Hutcherson,South Carolina,OG,75.38,321,9,32.375,,5.01,35,31.5,106,,,
2021,Braylon Jones,Houston,OG,75.38,301,9.75,33.375,,5.33,18,26.5,108,4.75,7.69,
2021,Robert Jones,Middle Tennessee State,OG,76.25,307,9.625,33.375,,5.32,,31,101,4.84,8.16,
2021,Tommy Kraemer,Notre Dame,OG,77.5,309,10.625,33.5,,,,,115,,,
2021,Nolan Laufenberg,Air Force,OG,76.13,312,9.75,32.25,,5.34,,29.5,105,4.77,7.7,
2021,David Moore,Grambling State (LA),OG,73.63,330,9.625,34.125,,5.19,31,27.5,105,4.9,8.06,
2021,Royce Newman,Mississippi,OG,77.25,310,9,33.75,,5.15,23,28,104,4.75,7.91,
2021,Joe Sculthorpe,North Carolina State,OG,74.25,295,9.125,31.25,,5.26,23,28,105,4.63,7.69,
